"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","de"
"27639","SHTN1","CHM13_G0007474","CHM13_T0027203","transcript","27639",3.47812704651712,0.0145402652669129,0.632734477593064,1.79831063133129
"27665","PDZD8","CHM13_G0007485","CHM13_T0027229","transcript","27665",2.05241422635499,0.0253733230838051,0.694876725283834,1.03732193074948
"27770","DENND10","CHM13_G0007513","CHM13_T0027335","transcript","27770",2.18115673505793,0.0240800329395683,0.694876725283834,1.12509344387423
"27777","SFXN4","CHM13_G0007514","CHM13_T0027343","transcript","27777",2.28975725119172,0.00908646139410874,0.532034035200849,1.19519465899246
"27796","RGS10","CHM13_G0007521","CHM13_T0027361","transcript","27796",4.45870018830741,0.0174874633767034,0.658779551001212,2.15662319328625
"27803","TIAL1","CHM13_G0007523","CHM13_T0027368","transcript","27803",4.5094399623928,0.00694566291712584,0.501235308416122,2.17294827302656
"27818","BAG3","CHM13_G0007526","CHM13_T0027383","transcript","27818",3.2893199629244,0.025379476475655,0.694876725283834,1.71778935067027
"27846","MCMBP","CHM13_G0007532","CHM13_T0027411","transcript","27846",2.54019617969255,0.00569772022208226,0.474981771328796,1.34493992083215
"27925","FGFR2","CHM13_G0007551","CHM13_T0027490","transcript","27925",0.254958011232824,0.0192698054019976,0.674704651829781,-1.97166842417219
"27932","FGFR2","CHM13_G0007551","CHM13_T0027497","transcript","27932",0.211932038647659,0.011276435773709,0.575075939012964,-2.23832639248104
"28023","PLEKHA1","CHM13_G0007567","CHM13_T0027588","transcript","28023",0.42408955689302,0.0233657912053251,0.694876725283834,-1.23755913754639
"28033","DMBT1","CHM13_G0007572","CHM13_T0027598","transcript","28033",0.126146273356632,0.00052702212235245,0.19101542501202,-2.98683050838544
"28037","DMBT1","CHM13_G0007572","CHM13_T0027602","transcript","28037",0.121144378416476,0.000853015704687321,0.217923991301895,-3.04520063536301
"28038","DMBT1","CHM13_G0007572","CHM13_T0027603","transcript","28038",0.131647197411744,0.000599886693126717,0.19101542501202,-2.92525128617499
"28040","DMBT1","CHM13_G0007572","CHM13_T0027605","transcript","28040",0.178423336376245,0.00377451814738661,0.409249751232401,-2.48662377406593
"28274","BCCIP","CHM13_G0007638","CHM13_T0027839","transcript","28274",2.9944941830658,0.0149018625107891,0.634905235061109,1.58231232982163
"29206","CHID1","CHM13_G0007868","CHM13_T0028731","transcript","29206",2.52404995192894,0.0209038160119299,0.690797022290208,1.33574046209822
"29231","AP2A2","CHM13_G0007869","CHM13_T0028756","transcript","29231",2.34388283033783,0.00212609815866338,0.324638834226678,1.22890045187808
"29233","AP2A2","CHM13_G0007869","CHM13_T0028757","transcript","29233",2.51007936489657,0.0454638362814279,0.728424302973333,1.32773298072287
"29832","RRM1","CHM13_G0008012","CHM13_T0029356","transcript","29832",3.05062209379762,0.00353241120427095,0.400843697819719,1.6091034722233
"30240","ILK","CHM13_G0008178","CHM13_T0029762","transcript","30240",3.07823579735535,0.0453758492055772,0.728424302973333,1.62210374844507
"30605","NRIP3","CHM13_G0008258","CHM13_T0030128","transcript","30605",3.01761235001546,0.00119047900709934,0.260078725940861,1.59340748557607
"30661","IPO7","CHM13_G0008269","CHM13_T0030183","transcript","30661",4.58840955355486,0.0165878205190151,0.647577471245362,2.1979941695822
"30679","ZNF143","CHM13_G0008273","CHM13_T0030201","transcript","30679",2.47467820436465,0.0342969314214218,0.694876725283834,1.30724093604047
"30703","SWAP70","CHM13_G0008279","CHM13_T0030224","transcript","30703",2.7142853697057,0.0173534043789358,0.657569162993303,1.44057240823506
"30819","EIF4G2","CHM13_G0008302","CHM13_T0030339","transcript","30819",7.02641944431937,0.000683162725993114,0.19101542501202,2.8127897012653
"30876","GALNT18","CHM13_G0008313","CHM13_T0030396","transcript","30876",0.330099802688732,0.0236358906137328,0.694876725283834,-1.59902581867188
"31051","FAR1","CHM13_G0008354","CHM13_T0030571","transcript","31051",2.09056306427899,0.00815373959963461,0.528835917887567,1.06389156462111
"31074","SPON1","CHM13_G0008365","CHM13_T0030594","transcript","31074",0.228082765375347,0.0244261188778612,0.694876725283834,-2.13237065852625
"31076","SPON1","CHM13_G0008365","CHM13_T0030596","transcript","31076",2.22325314391561,0.00824602255532292,0.53047318902608,1.15267222577343
"31385","SERGEF","CHM13_G0008421","CHM13_T0030900","transcript","31385",0.431248799156177,0.0101746842310519,0.55064368541465,-1.21340765539346
"32535","FJX1","CHM13_G0008693","CHM13_T0032052","transcript","32535",2.12471303349377,0.0151951210165375,0.636579654049553,1.08726800213871
"32975","CRY2","CHM13_G0008815","CHM13_T0032492","transcript","32975",0.31926870405943,0.000223195086139771,0.147608943382655,-1.64715695353933
"33267","ACP2","CHM13_G0008860","CHM13_T0032784","transcript","33267",2.6965241619973,0.03015216664613,0.694876725283834,1.43110096106431
"33326","MADD","CHM13_G0008862","CHM13_T0032843","transcript","33326",0.414760593894445,0.0455675670638132,0.728590190327489,-1.26964926364284
"33348","SPI1","CHM13_G0008866","CHM13_T0032865","transcript","33348",3.90261933703073,0.0219504595467128,0.694876725283834,1.96444274861832
"33373","PSMC3","CHM13_G0008870","CHM13_T0032889","transcript","33373",3.03610619494005,0.0479651491230577,0.738366125102804,1.60222225328104
"33380","PSMC3","CHM13_G0008870","CHM13_T0032897","transcript","33380",0.302720882731676,0.041996098942702,0.713332973190502,-1.72393989420407
"33445","NDUFS3","CHM13_G0008875","CHM13_T0032961","transcript","33445",3.55275707987523,0.0288988700701012,0.694876725283834,1.82893904762201
"33590","AC135977.1","CHM13_G0008940","CHM13_T0033099","transcript","33590",2.12265512393431,0.000649405462926911,0.19101542501202,1.08586998998703
"33821","APLNR","CHM13_G0009113","CHM13_T0033324","transcript","33821",2.19918349306851,0.0483444078120533,0.738366125102804,1.13696798322688
"33938","ZDHHC5","CHM13_G0009137","CHM13_T0033441","transcript","33938",0.391981174346992,0.0391118927804092,0.694876725283834,-1.35114372709898
"33954","TMX2","CHM13_G0009140","CHM13_T0033457","transcript","33954",4.6913353943558,0.000578818902875922,0.19101542501202,2.22999864610716
"33959","TMX2","CHM13_G0009140","CHM13_T0033461","transcript","33959",0.468326712926095,0.0221368903922549,0.694876725283834,-1.09441276450172
"33968","SELENOH","CHM13_G0009142","CHM13_T0033471","transcript","33968",4.30018307710928,0.00707686783841011,0.501235308416122,2.104398082795
"33999","CTNND1","CHM13_G0009145","CHM13_T0033502","transcript","33999",0.440371696871131,0.0391118927804093,0.694876725283834,-1.18320634645696
"34065","LPXN","CHM13_G0009182","CHM13_T0033567","transcript","34065",2.06206449207473,0.0400093337505796,0.700983434548937,1.04408945440408
"34140","FAM111A","CHM13_G0009205","CHM13_T0033642","transcript","34140",0.350287788076532,0.0091709944930789,0.533171801572729,-1.5133874018902
"34144","FAM111A","CHM13_G0009205","CHM13_T0033647","transcript","34144",0.192479219910559,0.00388887652180092,0.411280568217511,-2.37722539427574
"34282","MS4A4A","CHM13_G0009256","CHM13_T0033785","transcript","34282",3.2071683272387,0.0206883046325244,0.68865349006687,1.68130007517014
"34405","SLC15A3","CHM13_G0009284","CHM13_T0033906","transcript","34405",2.92416126999856,0.0037488049995883,0.408679729785289,1.54802287935165
"34598","PPP1R32","CHM13_G0009307","CHM13_T0034101","transcript","34598",0.447503529687439,0.0170559392049999,0.653009660511904,-1.16002903319766
"34688","FADS2","CHM13_G0009323","CHM13_T0034191","transcript","34688",0.227789118383384,0.044067362569319,0.725691315316705,-2.13422926456344
"34705","FADS3","CHM13_G0009326","CHM13_T0034208","transcript","34705",2.06332662624537,0.0218289135009809,0.694876725283834,1.04497221907463
"34773","SCGB1A1","CHM13_G0009350","CHM13_T0034276","transcript","34773",0.0579670461170805,0.0320013623689879,0.694876725283834,-4.10862321909791
"34960","TMEM179B","CHM13_G0009385","CHM13_T0034463","transcript","34960",2.73421076517238,0.00983234696074287,0.544308918457285,1.45112445660496
"35216","MARK2","CHM13_G0009438","CHM13_T0034719","transcript","35216",2.49377481470508,0.00936542025185494,0.53933961857494,1.31833119717412
"35272","FERMT3","CHM13_G0009452","CHM13_T0034775","transcript","35272",2.50424394384083,0.00275920227123705,0.367016570150887,1.32437510517285
"35404","PRDX5","CHM13_G0009472","CHM13_T0034906","transcript","35404",2.15699407205454,0.0257827761256225,0.694876725283834,1.1090222116262
"35778","CAPN1","CHM13_G0009533","CHM13_T0035281","transcript","35778",2.74561708631636,0.0256692135812773,0.694876725283834,1.45713043604857
"36018","KAT5","CHM13_G0009575","CHM13_T0035521","transcript","36018",2.95309739325948,0.00110952788536589,0.246822130016093,1.56222893739142
"36091","MUS81","CHM13_G0009585","CHM13_T0035594","transcript","36091",0.486985987658167,0.0224472152593598,0.694876725283834,-1.03804783351795
"36204","PACS1","CHM13_G0009604","CHM13_T0035707","transcript","36204",2.32762399384411,0.0365001217885024,0.694876725283834,1.21885802301039
"36227","KLC2","CHM13_G0009606","CHM13_T0035729","transcript","36227",0.415655744879457,0.0354662116685778,0.694876725283834,-1.26653894336895
"36856","TCIRG1","CHM13_G0009728","CHM13_T0036354","transcript","36856",2.36892673086558,0.014263141881707,0.628089379278922,1.24423357778813
"36954","CPT1A","CHM13_G0009742","CHM13_T0036452","transcript","36954",2.12763522550478,0.00454400835111368,0.435903849444195,1.08925082778217
"37435","FOLR1","CHM13_G0009858","CHM13_T0036932","transcript","37435",0.403423376444648,0.0084530768064377,0.531730004526183,-1.3096334112745
"37439","FOLR1","CHM13_G0009858","CHM13_T0036936","transcript","37439",0.248154100601384,0.0145879318457462,0.632934201903057,-2.01069180036354
"37553","ARAP1","CHM13_G0009880","CHM13_T0037050","transcript","37553",0.430311076024133,0.0315138321387356,0.694876725283834,-1.21654811976629
"37958","RPS3","CHM13_G0009977","CHM13_T0037455","transcript","37958",3.43730963126776,0.0119157281477384,0.590183041943168,1.78127981486833
"38005","SERPINH1","CHM13_G0009983","CHM13_T0037502","transcript","38005",0.365829258218643,0.00168836364287861,0.300924361201234,-1.45075763161337
"38135","ACER3","CHM13_G0010024","CHM13_T0037632","transcript","38135",2.01379860812828,0.00347246248669042,0.400843697819719,1.00991941244979
"39149","AMOTL1","CHM13_G0010354","CHM13_T0038639","transcript","39149",0.38691321817286,0.0454206840795791,0.728424302973333,-1.36991807826263
"39220","CEP57","CHM13_G0010378","CHM13_T0038710","transcript","39220",0.399715141368105,0.0408970006107849,0.704995639182051,-1.32295587123349
"39291","MAML2","CHM13_G0010382","CHM13_T0038781","transcript","39291",0.21491500680267,0.0161115720831142,0.644878180755204,-2.21816186999094
"39381","TRPC6","CHM13_G0010413","CHM13_T0038871","transcript","39381",0.446000971892778,0.0141835093628995,0.627498918040368,-1.16488124092258
"39409","YAP1","CHM13_G0010423","CHM13_T0038898","transcript","39409",0.439099857086867,0.0391118927804093,0.694876725283834,-1.18737902997449
"39412","YAP1","CHM13_G0010423","CHM13_T0038903","transcript","39412",0.272727118886473,0.000605591073891243,0.19101542501202,-1.87446993171602
"39457","MMP7","CHM13_G0010435","CHM13_T0038947","transcript","39457",0.368030887048155,0.0168027155022783,0.652021163212468,-1.44210124512336
"39624","CARD16","CHM13_G0010480","CHM13_T0039116","transcript","39624",2.36510927754524,0.0448030507266035,0.728424302973333,1.2419068434084
"40084","NKAPD1","CHM13_G0010607","CHM13_T0039574","transcript","40084",0.380971355476969,0.0345025610667665,0.694876725283834,-1.39224556663037
"40097","SDHD","CHM13_G0010609","CHM13_T0039586","transcript","40097",4.87769954766007,0.0216660139634894,0.694876725283834,2.2862008949831
"40279","USP28","CHM13_G0010654","CHM13_T0039769","transcript","40279",2.45209416608446,0.00987739623748063,0.544628653649974,1.29401438291715
"40459","SIK3","CHM13_G0010711","CHM13_T0039948","transcript","40459",0.263564415256592,0.0213624813428145,0.693407334655758,-1.92377249464135
"40484","PAFAH1B2","CHM13_G0010718","CHM13_T0039974","transcript","40484",0.191986027614499,0.0384707219649933,0.694876725283834,-2.38092677677833
"40515","PCSK7","CHM13_G0010720","CHM13_T0040005","transcript","40515",0.444341247133255,0.0326144598576495,0.694876725283834,-1.17026002539953
"40625","IL10RA","CHM13_G0010740","CHM13_T0040115","transcript","40625",2.46435184068276,0.00100284656696736,0.239615330190674,1.30120824733598
"40628","IL10RA","CHM13_G0010740","CHM13_T0040118","transcript","40628",2.43112522079881,0.000123666746545181,0.1329675164416,1.28162420466768
"40943","HYOU1","CHM13_G0010801","CHM13_T0040432","transcript","40943",5.15777806686911,0.00398607875353862,0.414761138044614,2.36674969698991
"40968","VPS11","CHM13_G0010805","CHM13_T0040458","transcript","40968",2.87562802201227,0.0135558604844921,0.615273689684695,1.52387706746495
"41604","PANX3","CHM13_G0010963","CHM13_T0041093","transcript","41604",0.16961408789606,0.0322461161336514,0.694876725283834,-2.55967209188663
"41714","SLC37A2","CHM13_G0010986","CHM13_T0041203","transcript","41714",8.65980925366207,0.0034822526739503,0.400843697819719,3.11433524760483
"42079","ARHGAP32","CHM13_G0011064","CHM13_T0041568","transcript","42079",0.486296344690467,0.016737180010032,0.651437300390461,-1.04009234747434
"42503","WNK1","CHM13_G0011179","CHM13_T0041982","transcript","42503",0.178485329752298,0.00762871315769287,0.512653497485064,-2.48612259521774
"42528","RAD52","CHM13_G0011182","CHM13_T0042007","transcript","42528",0.481090715745336,0.0434933006688525,0.721790584757654,-1.05561913682538
"42583","WNT5B","CHM13_G0011189","CHM13_T0042062","transcript","42583",0.286405153151615,0.0450878661177838,0.728424302973333,-1.8038706443264
"42791","TSPAN9","CHM13_G0011236","CHM13_T0042270","transcript","42791",4.71281633894436,0.00667675561740499,0.489470678145272,2.2365894598262
"42925","NDUFA9","CHM13_G0011274","CHM13_T0042404","transcript","42925",2.09092701508824,0.0085068782251535,0.531730004526183,1.06414270477401
"43069","SCNN1A","CHM13_G0011306","CHM13_T0042548","transcript","43069",0.486628541317689,0.00584076571532854,0.474981771328796,-1.03910715642371
"43131","TAPBPL","CHM13_G0011313","CHM13_T0042609","transcript","43131",2.32934826555213,0.0338532914696572,0.694876725283834,1.21992635591744
"43232","CHD4","CHM13_G0011328","CHM13_T0042711","transcript","43232",6.99518487809836,0.00137192591304658,0.276582407704429,2.8063621873673
"43240","CHD4","CHM13_G0011328","CHM13_T0042718","transcript","43240",5.81064807664211,0.00206694786573947,0.324638834226678,2.53869908012129
"43310","ZNF384","CHM13_G0011335","CHM13_T0042789","transcript","43310",0.356596863370049,0.00861342311520219,0.531730004526183,-1.48763408183017
"43377","CD4","CHM13_G0011345","CHM13_T0042856","transcript","43377",3.1897909994196,0.0258303523359482,0.694876725283834,1.67346189923188
"43438","TPI1","CHM13_G0011351","CHM13_T0042917","transcript","43438",0.384833789649523,0.0326144598576497,0.694876725283834,-1.37769261693426
"43481","ENO2","CHM13_G0011357","CHM13_T0042960","transcript","43481",0.305751185809925,0.0208349634266329,0.690797022290208,-1.70957000084842
"43509","PTPN6","CHM13_G0011362","CHM13_T0042987","transcript","43509",3.69915800893522,0.00762861671838744,0.512653497485064,1.88719692626309
"43510","PTPN6","CHM13_G0011362","CHM13_T0042988","transcript","43510",3.35275679418757,0.0304588596344537,0.694876725283834,1.745347835191
"43795","CLEC4A","CHM13_G0011424","CHM13_T0043274","transcript","43795",4.0431501774248,0.00536463334204051,0.464914333401838,2.01547979158937
"43936","M6PR","CHM13_G0011470","CHM13_T0043413","transcript","43936",2.61522334700327,0.0257119285061228,0.694876725283834,1.38693416171288
"44539","ATF7IP","CHM13_G0011655","CHM13_T0044016","transcript","44539",0.345725380252221,0.0400982084085616,0.70136482191802,-1.53230157685267
"44636","PTPRO","CHM13_G0011680","CHM13_T0044113","transcript","44636",2.24744056825644,0.0151689936292935,0.636579654049553,1.16828296534356
"44680","STRAP","CHM13_G0011686","CHM13_T0044157","transcript","44680",2.21911397056906,0.0290268489578491,0.694876725283834,1.14998376422371
"44687","DERA","CHM13_G0011687","CHM13_T0044164","transcript","44687",2.15510825192409,0.0266456954511405,0.694876725283834,1.10776033826641
"44834","PLEKHA5","CHM13_G0011721","CHM13_T0044311","transcript","44834",0.323856639115587,0.0121645754800204,0.596781122170961,-1.62657277501158
